==============================================================================
==============================================================================
Wed. Feb. 10 2016                  LANDSAT 5                       Time: 04:36
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 9991602090003_12564                          Path / Row - 34 / 32
Reference Image: L51AAA1186203060500_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 83.2%
Rank   2 -- 16.8%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0340324854   39.70348   -105.26059     0.23      0.14     0.27     1 
0340324899   39.67104   -106.35176     0.44      0.08     0.45     1 
0340324905   39.67337   -106.13355     0.04      0.36     0.36     1 
0340324906   39.67372   -106.09718     0.02      0.02     0.03     1 
0340324920   39.67742   -105.58792    -0.17      0.11     0.21     1 
0340324924   39.67806   -105.44240     0.24      0.18     0.30     1 
0340324925   39.67820   -105.40602     0.28      0.30     0.41     1 
0340324926   39.67832   -105.36964     0.47     -0.16     0.49     1 
0340324927   39.67843   -105.33326     0.38     -0.07     0.38     1 
0340324928   39.67853   -105.29688     0.25      0.07     0.26     1 
0340324929   39.67862   -105.26050     0.24      0.38     0.45     1 
0340324930   39.67869   -105.22412     0.24      0.24     0.34     1 
0340324972   39.64531   -106.42399     0.21      0.03     0.21     1 
0340324973   39.64575   -106.38763    -0.21      0.17     0.27     1 
0340324974   39.64618   -106.35128     0.32      0.16     0.36     1 
0340324975   39.64659   -106.31493     0.30      0.39     0.50     1 
0340324980   39.64851   -106.13314     0.10      0.26     0.28     1 
0340324981   39.64886   -106.09678     0.16     -0.05     0.17     1 
0340325000   39.65333   -105.40587     0.21      0.15     0.26     1 
0340325001   39.65345   -105.36951     0.36      0.02     0.36     1 
0340325002   39.65356   -105.33314     0.35     -0.13     0.37     1 
0340325003   39.65366   -105.29677     0.28      0.06     0.28     1 
0340325004   39.65375   -105.26041     0.09      0.24     0.26     1 
0340325005   39.65382   -105.22404     0.01      0.28     0.28     1 
0340325006   39.65389   -105.18767    -0.03      0.28     0.28     1 
0340325007   39.65394   -105.15130     0.12      0.18     0.22     1 
0340325051   39.62214   -106.27811    -0.02      0.63     0.63     2 
0340325054   39.62329   -106.16908     0.55      0.28     0.62     2 
0340325056   39.62400   -106.09639     0.11     -0.19     0.21     1 
0340325057   39.62433   -106.06005    -0.55     -0.04     0.55     2 
0340325058   39.62466   -106.02370    -0.42      0.26     0.49     1 
0340325074   39.62833   -105.44208     0.37      0.20     0.42     1 
0340325075   39.62846   -105.40573     0.36      0.18     0.41     1 
0340325076   39.62858   -105.36938     0.24      0.13     0.28     1 
0340325077   39.62869   -105.33302     0.14      0.09     0.17     1 
0340325078   39.62879   -105.29667     0.21     -0.08     0.23     1 
0340325079   39.62888   -105.26031     0.31      0.02     0.31     1 
0340325080   39.62895   -105.22396     0.00      0.13     0.13     1 
0340325081   39.62902   -105.18760    -0.09     -0.08     0.12     1 
0340325084   39.62914   -105.07854    -0.53      0.01     0.53     2 
0340325085   39.62916   -105.04218    -0.51      0.44     0.68     2 
0340325131   39.59913   -106.09600    -0.38     -0.38     0.54     2 
0340325133   39.59979   -106.02333    -0.42      0.04     0.42     1 
0340325136   39.60070   -105.91433    -0.29      0.32     0.43     1 
0340325150   39.60359   -105.40559     0.28      0.10     0.30     1 
0340325151   39.60371   -105.36924     0.32      0.28     0.43     1 
0340325152   39.60382   -105.33290     0.22      0.19     0.29     1 
0340325153   39.60392   -105.29656     0.33      0.11     0.35     1 
0340325154   39.60401   -105.26022     0.21     -0.04     0.22     1 
0340325157   39.60420   -105.15119    -0.09     -0.02     0.09     1 
0340325226   39.57885   -105.36911     0.28      0.13     0.31     1 
0340325227   39.57896   -105.33278     0.27      0.03     0.27     1 
0340325228   39.57905   -105.29645     0.37      0.16     0.40     1 
0340325229   39.57914   -105.26013     0.23     -0.04     0.24     1 
0340325230   39.57922   -105.22380    -0.04     -0.10     0.11     1 
0340325300   39.55386   -105.40529     0.07      0.33     0.34     1 
0340325301   39.55398   -105.36898     0.09      0.15     0.18     1 
0340325302   39.55409   -105.33266     0.22      0.16     0.27     1 
0340325303   39.55418   -105.29635     0.30      0.18     0.35     1 
0340325304   39.55427   -105.26003     0.25      0.02     0.25     1 
0340325305   39.55435   -105.22372     0.01     -0.12     0.12     1 
0340325306   39.55441   -105.18740     0.37     -0.32     0.49     1 
0340325309   39.55454   -105.07845    -0.67      0.11     0.68     2 
0340325375   39.52899   -105.40515     0.12      0.12     0.17     1 
0340325376   39.52911   -105.36885     0.14      0.25     0.28     1 
0340325377   39.52922   -105.33255     0.38      0.32     0.50     1 
0340325378   39.52932   -105.29624     0.39      0.26     0.47     1 
0340325379   39.52940   -105.25994     0.10      0.19     0.22     1 
0340325380   39.52948   -105.22364    -0.01      0.02     0.02     1 
0340325381   39.52954   -105.18733    -0.24      0.06     0.24     1 
0340325382   39.52960   -105.15103    -0.05     -0.04     0.06     1 
0340325384   39.52967   -105.07842    -0.58      0.17     0.61     2 
0340325450   39.50412   -105.40501     0.22      0.18     0.29     1 
0340325451   39.50424   -105.36872     0.08      0.27     0.28     1 
0340325452   39.50435   -105.33243     0.09      0.47     0.48     1 
0340325453   39.50445   -105.29614     0.19      0.18     0.26     1 
0340325454   39.50453   -105.25985     0.09     -0.02     0.10     1 
0340325455   39.50461   -105.22356     0.05      0.08     0.10     1 
0340325456   39.50467   -105.18727    -0.23      0.32     0.39     1 
0340325457   39.50473   -105.15098     0.02      0.17     0.17     1 
0340325528   39.47958   -105.29603     0.08      0.08     0.11     1 
0340325529   39.47967   -105.25975     0.06     -0.11     0.13     1 
0340325531   39.47980   -105.18720    -0.28      0.29     0.40     1 
0340325532   39.47986   -105.15092    -0.18      0.24     0.30     1 
0340325607   39.45499   -105.15087    -0.32      0.24     0.40     1 
0340325608   39.45503   -105.11460    -0.38      0.14     0.41     1 
----------------------------------------------------------------------
---------------------------------------------------
Total correlated GCPs in Upper Left Quadrant: 226

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.055
  Median: 0.064
  Standard Deviation: 0.276

Sample residual statistics:
  Mean: 0.064
  Median: 0.054
  Standard Deviation: 0.323

Quadrant RMSE: 0.434

---------------------------------------------------
Total correlated GCPs in Upper Right Quadrant: 410

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.060
  Median: 0.077
  Standard Deviation: 0.199

Sample residual statistics:
  Mean: 0.006
  Median: 0.003
  Standard Deviation: 0.203

Quadrant RMSE: 0.290

---------------------------------------------------
Total correlated GCPs in Lower Left Quadrant: 282

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.087
  Median: 0.076
  Standard Deviation: 0.221

Sample residual statistics:
  Mean: -0.081
  Median: -0.074
  Standard Deviation: 0.353

Quadrant RMSE: 0.433

---------------------------------------------------
Total correlated GCPs in Lower Right Quadrant: 388

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.051
  Median: 0.088
  Standard Deviation: 0.236

Sample residual statistics:
  Mean: 0.032
  Median: 0.031
  Standard Deviation: 0.181

Quadrant RMSE: 0.303

---------------------------------------------------
---------------------------------------------------
Total correlated GCPs in scene: 1306

GCP statistics entire scene (in Pixels)
Line residual statistics:
  Mean: 0.063
  Median: 0.080
  Standard Deviation: 0.230

Sample residual statistics:
  Mean: 0.005
  Median: 0.011
  Standard Deviation: 0.265

Scene RMSE: 0.356

